,Y
0.0,0.8
0.20202020202020202,0.8
0.40404040404040403,0.8
0.6060606060606061,0.8
0.8080808080808081,0.8
1.0101010101010102,0.8
1.2121212121212122,0.8
1.4141414141414141,0.8
1.6161616161616161,0.8
1.8181818181818181,0.8
2.0202020202020203,0.8
2.2222222222222223,0.8
2.4242424242424243,0.8
2.6262626262626263,0.8
2.8282828282828283,0.8
3.0303030303030303,0.8
3.2323232323232323,0.8
3.4343434343434343,0.8
3.6363636363636362,0.8
3.8383838383838382,0.8
4.040404040404041,0.8
4.242424242424242,0.8
4.444444444444445,0.8
4.646464646464646,0.8
4.848484848484849,0.8
5.05050505050505,0.8
5.252525252525253,0.8
5.454545454545454,0.8
5.656565656565657,0.8
5.858585858585858,0.8
6.0606060606060606,0.8
6.262626262626262,0.8
6.4646464646464645,0.8
6.666666666666667,0.8
6.8686868686868685,0.8
7.070707070707071,0.8
7.2727272727272725,0.8
7.474747474747475,0.8
7.6767676767676765,0.8
7.878787878787879,0.8
8.080808080808081,0.8
8.282828282828282,0.8
8.484848484848484,0.8
8.686868686868687,0.8
8.88888888888889,0.8
9.09090909090909,0.8
9.292929292929292,0.8
9.494949494949495,0.8
9.696969696969697,0.8
9.8989898989899,0.8
10.1010101010101,-1.2000000000000002
10.303030303030303,-1.2000000000000002
10.505050505050505,-1.2000000000000002
10.707070707070708,-1.2000000000000002
10.909090909090908,-1.2000000000000002
11.11111111111111,-1.2000000000000002
11.313131313131313,-1.2000000000000002
11.515151515151516,-1.2000000000000002
11.717171717171716,-1.2000000000000002
11.919191919191919,-1.2000000000000002
12.121212121212121,-1.2000000000000002
12.323232323232324,-1.2000000000000002
12.525252525252524,-1.2000000000000002
12.727272727272727,-1.2000000000000002
12.929292929292929,-1.2000000000000002
13.131313131313131,-1.2000000000000002
13.333333333333334,-1.2000000000000002
13.535353535353535,-1.2000000000000002
13.737373737373737,-1.2000000000000002
13.93939393939394,-1.2000000000000002
14.141414141414142,-1.2000000000000002
14.343434343434343,-1.2000000000000002
14.545454545454545,-1.2000000000000002
14.747474747474747,-1.2000000000000002
14.94949494949495,-1.2000000000000002
15.15151515151515,-1.2000000000000002
15.353535353535353,-1.2000000000000002
15.555555555555555,-1.2000000000000002
15.757575757575758,-1.2000000000000002
15.959595959595958,-1.2000000000000002
16.161616161616163,-1.2000000000000002
16.363636363636363,-1.2000000000000002
16.565656565656564,-1.2000000000000002
16.767676767676768,-1.2000000000000002
16.96969696969697,-1.2000000000000002
17.171717171717173,-1.2000000000000002
17.373737373737374,-1.2000000000000002
17.575757575757574,-1.2000000000000002
17.77777777777778,-1.2000000000000002
17.97979797979798,-1.2000000000000002
18.18181818181818,-1.2000000000000002
18.383838383838384,-1.2000000000000002
18.585858585858585,-1.2000000000000002
18.78787878787879,-1.2000000000000002
18.98989898989899,-1.2000000000000002
19.19191919191919,-1.2000000000000002
19.393939393939394,-1.2000000000000002
19.595959595959595,-1.2000000000000002
19.7979797979798,-1.2000000000000002
20.0,-1.2000000000000002
